Row,Timestamp_ms,RawEEG,Delta,Theta,Alpha,Beta,Gamma,DominantBand
80511,107301,-6.5937,10.9520,-28.3877,-16.0019,-20.0196,-1.4985,Theta
80512,107302,3.9531,6.4778,-27.8518,-13.8401,-11.9789,1.0267,Theta
80513,107305,10.8906,3.0282,-26.4003,-11.3544,-5.6727,2.0502,Theta
80514,107309,12.0156,0.0273,-24.7836,-9.2300,-2.3698,1.6677,Theta
80515,107313,10.1094,-2.8148,-23.3277,-7.6564,-1.3837,0.7662,Theta
80516,107317,9.0156,-5.4455,-21.9471,-6.4291,-1.1389,0.2035,Theta
80517,107321,10.6250,-7.6640,-20.4165,-5.2617,-0.4721,0.2661,Theta
80518,107325,14.7500,-9.3064,-18.5863,-3.9910,0.9258,0.7591,Theta
80519,107329,19.3281,-10.3941,-16.5251,-2.6798,2.5192,1.2156,Theta
80520,107332,23.3594,-11.0285,-14.3726,-1.4457,3.8250,1.4329,Theta
80521,107339,24.6094,-11.4823,-12.4236,-0.5285,4.1148,1.1492,Theta
80522,107340,22.8281,-12.0205,-10.9158,-0.0799,3.1973,0.4595,Delta
80523,107349,19.8125,-12.7338,-9.8662,-0.0334,1.6428,-0.2307,Delta
80524,107349,19.5938,-13.3758,-8.9385,-0.0202,0.8117,-0.2940,Delta
80525,107352,27.5938,-13.2849,-7.4203,0.6035,2.5354,0.9109,Delta
80526,107356,44.2969,-11.8302,-4.7499,2.2412,7.2563,3.1194,Delta
80527,107359,67.5625,-8.6224,-0.7094,4.9295,14.1645,5.6449,Beta
80528,107363,92.6094,-3.7035,4.4352,8.2753,21.4083,7.6010,Beta
80529,107368,111.6875,2.2566,9.8106,11.4128,26.2210,7.9600,Beta
80530,107371,118.8125,8.1702,14.2550,13.3617,26.3471,6.2713,Beta
80531,107375,111.0938,12.8286,16.6737,13.3538,20.8361,2.7636,Beta
80532,107379,88.6875,15.1632,16.2981,11.0200,10.1399,-1.8782,Theta
80533,107384,58.4688,14.7793,13.1852,6.7683,-3.0620,-6.1949,Delta
80534,107391,30.2500,12.1241,8.2546,1.6897,-14.8706,-8.6946,Beta
80535,107391,11.3125,8.1929,2.8390,-2.9508,-22.1434,-8.7462,Beta
80536,107398,3.5312,4.0307,-1.9019,-6.2550,-23.8637,-6.8283,Beta
80537,107399,3.5781,0.3029,-5.3977,-7.9893,-21.2923,-4.1599,Beta
80538,107403,4.6250,-2.9503,-7.8229,-8.6071,-17.2658,-2.1486,Beta
80539,107406,5.9062,-5.7557,-9.3904,-8.4953,-13.1933,-0.9036,Beta
80540,107410,7.1875,-8.1571,-10.2928,-7.9421,-9.6458,-0.2118,Theta
80541,107414,7.2031,-10.2968,-10.7921,-7.2411,-7.0938,-0.0242,Theta
80542,107419,4.7187,-12.4030,-11.1948,-6.6735,-5.9013,-0.3313,Delta
80543,107422,0.4844,-14.6192,-11.6670,-6.3480,-5.8177,-0.8569,Delta
80544,107426,-2.9531,-16.8664,-12.1156,-6.1242,-5.9289,-1.1262,Delta
80545,107437,-3.1016,-18.8715,-12.2604,-5.7200,-5.2198,-0.8031,Delta
80546,107440,0.7500,-20.3322,-11.8374,-4.9166,-3.2484,0.0622,Delta
80547,107440,5.3125,-21.2461,-10.9382,-3.8506,-0.8996,0.8169,Delta
80548,107442,7.8359,-21.8349,-9.8722,-2.8291,0.7291,1.0099,Delta
80549,107445,6.5859,-22.4389,-9.0195,-2.1712,0.8806,0.5197,Delta
80550,107449,2.0859,-23.3201,-8.6154,-2.0156,-0.3795,-0.3655,Delta
80551,107453,-2.6016,-24.4636,-8.5682,-2.1888,-2.0254,-1.0365,Delta
80552,107457,-5.5078,-25.6960,-8.6365,-2.4186,-3.1163,-1.1936,Delta
80553,107461,-7.3906,-26.9234,-8.7030,-2.5939,-3.5920,-1.0706,Delta
80554,107465,-8.0000,-28.0412,-8.6591,-2.6301,-3.4463,-0.7670,Delta
80555,107470,-8.8594,-29.0801,-8.5549,-2.5987,-3.1647,-0.5734,Delta
80556,107481,-8.9453,-29.9841,-8.3419,-2.4678,-2.6664,-0.3565,Delta
80557,107482,-8.2891,-30.7061,-7.9886,-2.2251,-1.9596,-0.1072,Delta
80558,107482,-6.3906,-31.1631,-7.4313,-1.8294,-0.9419,0.2346,Delta
80559,107485,-2.5000,-31.2205,-6.5626,-1.2051,0.5812,0.7513,Delta
80560,107489,2.5977,-30.8218,-5.3739,-0.3764,2.4033,1.2866,Delta
80561,107493,3.6523,-30.3438,-4.3095,0.2289,3.0143,1.0778,Delta
80562,107496,-3.0547,-30.4266,-4.0134,0.0737,1.0474,-0.2611,Delta
80563,107500,-15.6953,-31.4939,-4.7973,-0.9960,-3.1560,-2.1493,Delta
80564,107505,-28.2227,-33.4322,-6.3632,-2.5680,-7.5682,-3.4612,Delta
80565,107508,-33.8789,-35.5897,-7.9030,-3.8480,-9.6405,-3.2711,Delta
80566,107512,-30.2305,-37.1844,-8.6090,-4.1762,-8.1275,-1.6064,Delta
80567,107523,-18.8633,-37.6455,-8.0278,-3.3137,-3.4836,0.8001,Delta
80568,107523,-7.3437,-37.0789,-6.4845,-1.7499,1.7004,2.5203,Delta
80569,107524,-2.6777,-36.1498,-4.8314,-0.3546,4.5647,2.5825,Delta
80570,107527,-6.5547,-35.5918,-3.8481,0.2177,3.9483,1.1640,Delta
80571,107531,-15.3945,-35.7704,-3.8008,-0.1211,0.8520,-0.6983,Delta
80572,107535,-24.9023,-36.6627,-4.5081,-1.0536,-2.8949,-2.0849,Delta
80573,107539,-31.5688,-37.9619,-5.5250,-2.0887,-5.6199,-2.5212,Delta
80574,107543,-36.6707,-39.4968,-6.6228,-3.0193,-7.2020,-2.4350,Delta
80575,107547,-38.9697,-41.0130,-7.5249,-3.6283,-7.4204,-1.9032,Delta
80576,107551,-39.2422,-42.3462,-8.0946,-3.8569,-6.5843,-1.1997,Delta
80577,107556,-38.0029,-43.3908,-8.2790,-3.7262,-5.0810,-0.4998,Delta
80578,107565,-37.7734,-44.2581,-8.2589,-3.4591,-3.8082,-0.1820,Delta
80579,107565,-40.5391,-45.2091,-8.3406,-3.3508,-3.5836,-0.4528,Delta
80580,107567,-46.2754,-46.4755,-8.7487,-3.5729,-4.5530,-1.1399,Delta
80581,107570,-52.6953,-48.0785,-9.4510,-4.0397,-6.0012,-1.7533,Delta
80582,107574,-56.3125,-49.7532,-10.1233,-4.4196,-6.6822,-1.7534,Delta
80583,107578,-58.1250,-51.3434,-10.6089,-4.5904,-6.5189,-1.4024,Delta
80584,107582,-59.1641,-52.7932,-10.8818,-4.5660,-5.8704,-1.0074,Delta
80585,107586,-59.1875,-54.0332,-10.9057,-4.3452,-4.8648,-0.5997,Delta
80586,107590,-57.2031,-54.9205,-10.5735,-3.8600,-3.3315,-0.0507,Delta
80587,107594,-52.9805,-55.3090,-9.7918,-3.0629,-1.2184,0.6441,Delta
80588,107598,-49.2773,-55.2927,-8.7324,-2.1512,0.6824,1.0511,Delta
80589,107611,-48.3555,-55.1401,-7.7196,-1.4245,1.5149,0.8839,Delta
80590,107611,-49.9414,-55.0695,-6.9709,-1.0368,1.1886,0.3317,Delta
80591,107611,-50.2500,-54.9686,-6.3232,-0.7760,0.8321,0.0848,Delta
80592,107613,-45.3047,-54.4134,-5.3161,-0.2011,1.9098,0.7041,Delta
80593,107618,-36.8906,-53.1701,-3.7640,0.8065,4.2786,1.7342,Delta
80594,107621,-28.7891,-51.3373,-1.8585,2.0090,6.7098,2.4331,Delta
80595,107625,-23.2734,-49.1892,0.0595,3.0776,8.1522,2.4776,Delta
80596,107629,-20.7891,-47.0075,1.6977,3.7825,8.2438,1.9781,Delta
80597,107633,-19.3516,-44.8835,3.0115,4.1525,7.5628,1.4163,Delta
80598,107637,-17.6406,-42.7913,4.0850,4.3215,6.7696,1.0758,Delta
80599,107641,-14.7187,-40.6315,5.0643,4.4529,6.3640,1.0571,Delta
80600,107648,-12.8047,-38.4955,5.8715,4.4779,5.8823,0.9568,Delta
80601,107649,-11.1641,-36.4056,6.5139,4.4156,5.3649,0.8397,Delta
80602,107653,-10.0312,-34.4006,6.9800,4.2637,4.7685,0.6894,Delta
80603,107661,-8.4062,-32.4338,7.3485,4.1017,4.3540,0.6540,Delta
80604,107661,-7.3125,-30.5468,7.5932,3.9000,3.9183,0.5755,Delta
80605,107664,-7.7187,-28.8553,7.6144,3.5680,3.1339,0.3081,Delta
80606,107668,-8.1094,-27.3395,7.4702,3.1725,2.3335,0.1042,Delta
80607,107672,-7.7578,-25.9225,7.2681,2.8131,1.8313,0.0841,Delta
80608,107676,-7.1484,-24.5745,7.0480,2.5120,1.5708,0.1368,Delta
80609,107680,-8.0391,-23.4119,6.6910,2.1450,1.0321,-0.0258,Delta
80610,107684,-12.9375,-22.7424,5.8984,1.4465,-0.6003,-0.7255,Delta
80611,107688,-19.0391,-22.6131,4.6925,0.4842,-2.7258,-1.4393,Delta
80612,107692,-22.5625,-22.7581,3.4173,-0.3975,-4.0589,-1.5507,Delta
80613,107698,-21.5625,-22.7806,2.4952,-0.8423,-3.7288,-0.8959,Delta
80614,107706,-17.3125,-22.4293,2.1270,-0.7496,-1.9848,0.1107,Delta
80615,107707,-15.0937,-21.9086,2.0054,-0.4884,-0.5086,0.5453,Delta
80616,107707,-15.9062,-21.4835,1.8125,-0.3686,-0.1305,0.3152,Delta
80617,107711,-20.2031,-21.4277,1.2743,-0.6088,-1.1213,-0.4291,Delta
80618,107715,-27.4688,-21.9441,0.2364,-1.2864,-3.2584,-1.4142,Delta
80619,107719,-36.9063,-23.1489,-1.3407,-2.3678,-6.0980,-2.4020,Delta
80620,107723,-47.0000,-25.0220,-3.3487,-3.6976,-8.9852,-3.1416,Delta
80621,107727,-54.2500,-27.2603,-5.4032,-4.9005,-10.7491,-3.1904,Delta
80622,107731,-56.6719,-29.4303,-7.0487,-5.6000,-10.5935,-2.4376,Delta
80623,107735,-56.3281,-31.3120,-8.1278,-5.7470,-9.0382,-1.4285,Delta
80624,107739,-56.7031,-32.9916,-8.8279,-5.6045,-7.3816,-0.8250,Delta
80625,107747,-61.0625,-34.8125,-9.5718,-5.5973,-6.9689,-1.0500,Delta
80626,107750,-70.6250,-37.1808,-10.7769,-6.0731,-8.4389,-2.0569,Delta
80627,107751,-82.8750,-40.2551,-12.5333,-7.0294,-11.1000,-3.2187,Delta
80628,107754,-94.4531,-43.9035,-14.6140,-8.1847,-13.6534,-3.9123,Delta
80629,107758,-101.4531,-47.6895,-16.5137,-9.0575,-14.6111,-3.6535,Delta
80630,107762,-104.0938,-51.2400,-17.8773,-9.3827,-13.7127,-2.7218,Delta
80631,107766,-101.4688,-54.1473,-18.3725,-8.9533,-10.8709,-1.2681,Delta
80632,107770,-95.0781,-56.1692,-17.8934,-7.7922,-6.7120,0.2947,Delta
80633,107774,-87.9844,-57.3388,-16.6369,-6.1821,-2.4492,1.4353,Delta
80634,107778,-82.2031,-57.8506,-14.9336,-4.4711,0.9349,1.9319,Delta
80635,107791,-78.7188,-57.9596,-13.1205,-2.9528,2.9446,1.8331,Delta
80636,107791,-77.2344,-57.8705,-11.4254,-1.7751,3.6649,1.3929,Delta
80637,107791,-75.5000,-57.5836,-9.8253,-0.8402,3.8959,1.0835,Delta
80638,107804,-73.2969,-57.0818,-8.2828,-0.0605,4.0464,0.9671,Delta
80639,107809,-73.0781,-56.5497,-6.9772,0.4364,3.6204,0.6458,Delta
80640,107809,-77.3906,-56.3594,-6.2540,0.3892,1.8399,-0.2292,Delta
80641,107809,-86.1094,-56.8336,-6.3500,-0.3272,-1.3591,-1.5068,Delta
80642,107809,-97.7500,-58.1399,-7.3024,-1.6454,-5.4160,-2.8170,Delta
80643,107813,-109.7813,-60.2217,-8.9099,-3.3018,-9.3435,-3.7361,Delta
80644,107817,-119.6719,-62.8213,-10.7972,-4.9255,-12.1333,-3.9772,Delta
80645,107821,-125.4375,-65.5462,-12.5118,-6.1384,-13.0491,-3.4506,Delta
80646,107830,-126.9219,-68.0322,-13.7062,-6.7157,-12.0358,-2.3842,Delta
80647,107830,-122.8281,-69.8477,-14.0203,-6.4490,-8.9852,-0.8202,Delta
80648,107837,-114.2656,-70.6975,-13.2948,-5.3346,-4.4248,0.9088,Delta
80649,107838,-103.7656,-70.5240,-11.6428,-3.6030,0.5832,2.3394,Delta
80650,107843,-94.3750,-69.5247,-9.4220,-1.6577,4.7901,3.0747,Delta
80651,107846,-87.0313,-67.9534,-6.9883,0.1727,7.6074,3.1588,Delta
80652,107861,-82.0156,-66.0611,-4.6338,1.6706,8.9352,2.7839,Delta
80653,107864,-78.7500,-64.0258,-2.5259,2.7624,9.0896,2.2196,Delta
80654,107864,-75.7500,-61.8863,-0.6594,3.5356,8.7343,1.7818,Delta
80655,107864,-71.7969,-59.5785,1.0771,4.1518,8.4979,1.6479,Delta
80656,107865,-66.3281,-56.9994,2.8161,4.7604,8.7386,1.8206,Delta
80657,107868,-58.4531,-53.9847,4.7321,5.5215,9.7575,2.3188,Delta
80658,107871,-46.5938,-50.2593,7.0857,6.6475,11.9784,3.2533,Delta
80659,107875,-31.3438,-45.6261,10.0134,8.2061,15.2348,4.4093,Delta
80660,107879,-15.2500,-40.1167,13.3914,10.0236,18.6520,5.3211,Delta
80661,107883,-0.2812,-33.9205,16.9533,11.8304,21.3731,5.7227,Delta
80662,107887,11.2812,-27.3934,20.3040,13.2867,22.5780,5.4287,Delta
80663,107892,17.7344,-20.9928,23.0084,14.0696,21.7227,4.4113,Theta
80664,107895,18.1563,-15.2032,24.6750,13.9414,18.6419,2.7865,Theta
80665,107907,12.0625,-10.4972,24.9886,12.7606,13.4436,0.7147,Theta
80666,107907,0.5000,-7.2115,23.8255,10.5691,6.7263,-1.4783,Theta
80667,107907,-10.4531,-5.1518,21.6335,7.9053,0.5224,-2.8515,Theta
80668,107910,-14.2656,-3.6116,19.3170,5.6224,-2.7742,-2.6245,Theta
80669,107914,-4.5937,-1.4418,18.0892,4.7125,-1.0085,-0.3375,Theta
80670,107918,17.7656,2.3208,18.7684,5.6593,5.7031,3.2643,Theta
80671,107922,44.9375,7.8967,21.2647,8.0693,14.5670,6.5105,Theta
80672,107926,66.8281,14.6606,24.6252,10.8595,21.6153,7.8463,Theta
80673,107930,78.0000,21.6089,27.6649,12.9319,24.2276,6.9191,Theta
80674,107934,76.5938,27.6916,29.3487,13.5042,21.5645,4.1914,Theta
80675,107938,62.9063,31.9938,28.9535,12.1886,14.1066,0.3993,Delta
80676,107950,39.5938,33.9140,26.2003,9.0376,3.3696,-3.6013,Delta
80677,107950,11.2344,33.2887,21.3089,4.5188,-8.4522,-6.9618,Delta
80678,107950,-15.0937,30.5501,15.0784,-0.4756,-18.5490,-8.7788,Delta
80679,107953,-34.4531,26.4888,8.5450,-4.9986,-24.8343,-8.7491,Delta
80680,107957,-44.3906,22.0139,2.6935,-8.3034,-26.4182,-7.1172,Beta
80681,107961,-45.9531,17.8548,-1.8425,-10.0686,-23.8867,-4.6201,Beta
80682,107965,-43.2656,14.3288,-4.9628,-10.4846,-19.0931,-2.2498,Beta
80683,107969,-39.0625,11.4969,-6.8480,-9.9395,-13.7268,-0.5047,Beta
80684,107973,-36.4375,9.1614,-7.9156,-8.9520,-9.2894,0.3183,Beta
80685,107978,-35.5469,7.1321,-8.5034,-7.8721,-6.2346,0.4667,Theta
80686,107981,-34.9219,5.3577,-8.7466,-6.8050,-4.1498,0.4172,Theta
80687,107985,-34.0625,3.8326,-8.7090,-5.7763,-2.6259,0.3853,Theta
80688,107995,-30.6875,2.7371,-8.2497,-4.6246,-0.8354,0.7175,Theta
80689,107995,-25.0781,2.2090,-7.2947,-3.2783,1.4065,1.3057,Theta
80690,107996,-18.5313,2.2661,-5.9067,-1.8021,3.7607,1.8637,Theta
80691,108001,-13.7812,2.7008,-4.3717,-0.4516,5.3641,1.9746,Beta
80692,108004,-11.0781,3.3068,-2.9263,0.6033,5.9419,1.6895,Beta
80693,108008,-9.9062,3.9409,-1.7015,1.3116,5.6698,1.2249,Beta
80694,108012,-8.2344,4.6402,-0.6191,1.8140,5.2637,0.9606,Beta
80695,108016,-4.3437,5.5774,0.5273,2.3379,5.4540,1.1289,Delta
80696,108020,1.0313,6.8473,1.8281,2.9653,6.2266,1.5162,Delta
80697,108024,5.8437,8.3679,3.1744,3.5842,6.9545,1.7276,Delta
80698,108028,8.6250,9.9461,4.3601,4.0138,7.0295,1.5547,Delta
80699,108038,8.8750,11.3683,5.1919,4.1133,6.1882,1.0264,Delta
80700,108039,9.1250,12.6492,5.7461,4.0064,5.1319,0.6221,Delta
80701,108039,9.5937,13.8198,6.1028,3.7948,4.1975,0.4075,Delta
80702,108043,10.8281,14.9525,6.3714,3.5875,3.6345,0.4043,Delta
80703,108047,13.8125,16.1925,6.7183,3.5268,3.7444,0.6802,Delta
80704,108051,19.7656,17.7684,7.3693,3.7867,4.8693,1.3200,Delta
80705,108055,27.4063,19.7805,8.3790,4.3606,6.6558,2.0338,Delta
80706,108059,33.9531,22.0920,9.5464,5.0166,8.1496,2.3617,Delta
80707,108063,35.9688,24.3006,10.4277,5.3449,8.1353,1.8829,Delta
80708,108067,33.2031,26.0255,10.6759,5.0902,6.3129,0.7720,Delta
80709,108073,25.9375,26.9497,10.0669,4.1446,2.8908,-0.6862,Delta
80710,108087,17.4844,27.0591,8.7290,2.7277,-0.9628,-1.8643,Delta
80711,108087,11.6094,26.6485,7.0888,1.2850,-3.7722,-2.2325,Delta
80712,108087,13.3125,26.3889,5.8933,0.4743,-3.8198,-1.2869,Delta
80713,108087,24.2031,27.0119,5.8277,0.7934,-0.4320,0.8263,Delta
80714,108090,36.5313,28.5414,6.7267,1.8999,4.1134,2.6024,Delta
80715,108094,37.4531,29.9534,7.3623,2.5616,5.4331,2.1241,Delta
80716,108098,17.6406,29.5726,6.0336,1.3277,-0.0888,-1.4437,Delta
80717,108102,-15.2500,26.5234,2.1553,-2.0152,-10.7959,-6.1073,Delta
80718,108106,-49.0781,21.0121,-3.6369,-6.5690,-22.1785,-9.4748,Beta
80719,108109,-72.1250,14.1792,-9.8445,-10.8285,-29.4209,-9.9712,Beta
80720,108113,-80.6719,7.3497,-15.0287,-13.6000,-30.3665,-7.8107,Beta
80721,108118,-75.8750,1.6159,-18.2333,-14.3092,-25.3907,-4.1034,Beta
80722,108124,-61.6250,-2.3615,-19.1084,-12.9976,-16.4496,-0.1039,Theta
80723,108135,-44.9844,-4.5671,-18.0312,-10.3250,-6.6467,2.8996,Theta
80724,108136,-30.9844,-5.3986,-15.7415,-7.1438,1.4578,4.3398,Theta
80725,108136,-21.6250,-5.3759,-12.9802,-4.1525,6.6446,4.3839,Theta
80726,108137,-15.3281,-4.8374,-10.1732,-1.6489,9.2865,3.7593,Theta
80727,108141,-11.6094,-4.0473,-7.5974,0.2443,9.9834,2.8818,Beta
80728,108145,-11.4219,-3.3200,-5.5363,1.4064,8.9547,1.7735,Beta
80729,108149,-16.4844,-3.0766,-4.3378,1.6648,6.0506,0.2779,Beta
80730,108152,-26.4844,-3.6683,-4.2204,0.9788,1.5502,-1.4535,Theta
80731,108156,-37.3750,-5.0795,-4.9857,-0.3224,-3.1583,-2.7515,Delta
80732,108160,-44.9375,-6.9522,-6.1137,-1.6853,-6.4296,-3.0688,Delta
80733,108164,-47.6719,-8.8435,-7.0838,-2.6530,-7.4691,-2.4451,Delta
80734,108169,-45.8438,-10.3784,-7.5334,-2.9842,-6.3606,-1.2476,Delta
80735,108174,-42.7969,-11.4931,-7.4844,-2.8170,-4.3091,-0.1992,Delta
80736,108182,-41.2969,-12.3562,-7.1960,-2.4714,-2.6054,0.2487,Delta
80737,108182,-42.7813,-13.2357,-6.9871,-2.2614,-2.0462,0.0293,Delta
80738,108185,-47.9844,-14.4312,-7.1560,-2.4299,-2.9587,-0.7411,Delta
80739,108188,-52.3906,-15.8434,-7.5360,-2.7611,-4.0630,-1.2249,Delta
80740,108191,-52.7344,-17.1180,-7.7226,-2.8646,-4.0082,-0.9299,Delta
80741,108195,-47.0938,-17.7810,-7.2547,-2.3643,-1.9553,0.2235,Delta
80742,108199,-34.9844,-17.3698,-5.7588,-1.0200,2.2581,2.0205,Delta
80743,108203,-19.7500,-15.7430,-3.2572,1.0198,7.5134,3.7389,Delta
80744,108208,-5.3750,-13.0996,-0.1209,3.3265,12.2130,4.7335,Delta
80745,108213,5.8594,-9.8040,3.1695,5.4504,15.2541,4.8307,Beta
80746,108220,11.9844,-6.3439,6.0869,6.9731,15.9403,4.0370,Beta
80747,108224,14.0625,-3.0694,8.3347,7.7477,14.6186,2.8080,Beta
80748,108224,13.0937,-0.2125,9.7879,7.7950,11.9460,1.5069,Beta
80749,108227,14.1719,2.4335,10.7987,7.5523,9.6913,0.9268,Theta
80750,108231,20.9844,5.3540,11.9490,7.5838,9.4108,1.4622,Theta
80751,108235,34.4531,9.0582,13.7484,8.2930,11.6424,2.9217,Theta
80752,108238,50.5625,13.6747,16.2250,9.5878,15.1758,4.3969,Theta
80753,108242,65.0000,18.9667,19.0232,11.0536,18.2592,5.1342,Theta
80754,108247,74.7969,24.4804,21.6208,12.2009,19.5376,4.8515,Delta
80755,108251,78.5156,29.6920,23.5105,12.6340,18.3854,3.6538,Delta
80756,108256,77.4219,34.2359,24.4335,12.2404,15.2392,2.0493,Delta
80757,108266,72.0781,37.8310,24.2607,11.0322,10.6695,0.3389,Delta
80758,108266,64.5313,40.3934,23.0879,9.2111,5.6134,-1.1068,Delta
80759,108266,57.0156,42.0307,21.1923,7.0999,1.0644,-2.0076,Delta
80760,108270,51.8438,43.0283,18.9886,5.0874,-2.0756,-2.1834,Delta
80761,108274,50.2031,43.7391,16.8915,3.4981,-3.3561,-1.6891,Delta
80762,108277,48.2969,44.1707,14.8862,2.2197,-3.8738,-1.2929,Delta
80763,108281,44.6719,44.2121,12.8371,1.0578,-4.5077,-1.2883,Delta
80764,108285,39.0938,43.7451,10.6239,-0.1302,-5.6184,-1.6210,Delta
80765,108289,35.5313,42.9874,8.4962,-1.1251,-6.2153,-1.6133,Delta
80766,108293,34.7344,42.1950,6.7022,-1.7442,-5.8139,-1.1679,Delta
80767,108298,35.9531,41.5366,5.3574,-1.9502,-4.5736,-0.5238,Delta
80768,108308,35.1719,40.8360,4.2002,-2.0476,-3.7309,-0.3476,Delta
80769,108309,30.3750,39.7721,2.8615,-2.3826,-4.2104,-0.8673,Delta
80770,108309,22.6250,38.1439,1.1597,-3.0749,-5.8832,-1.7326,Delta
80771,108313,14.9375,36.0174,-0.7789,-3.9494,-7.7427,-2.3476,Delta
80772,108316,9.0625,33.5944,-2.7079,-4.7566,-8.9394,-2.4578,Delta
80773,108320,4.7500,31.0359,-4.4652,-5.3656,-9.3250,-2.2305,Delta
80774,108324,1.4844,28.4439,-5.9766,-5.7453,-9.0915,-1.8807,Delta
80775,108328,2.4687,26.1705,-6.9193,-5.6408,-7.5377,-1.0395,Delta
80776,108332,9.9844,24.7162,-6.8692,-4.7428,-3.9821,0.5016,Delta
80777,108336,21.4219,24.3157,-5.7478,-3.0986,0.8581,2.1724,Delta
80778,108341,29.4688,24.5837,-4.1345,-1.3329,4.6111,2.8171,Delta
80779,108350,25.9375,24.5085,-3.1633,-0.4629,4.3974,1.4607,Delta
80780,108351,9.2187,23.0538,-3.8042,-1.1940,-0.7107,-1.5907,Delta
80781,108352,-14.8594,19.7670,-6.2592,-3.4373,-8.8434,-4.8926,Delta
80782,108356,-37.4531,14.9642,-9.8988,-6.3901,-16.5788,-6.8922,Beta
80783,108359,-53.1250,9.3723,-13.7732,-9.1112,-21.3028,-7.0279,Beta
80784,108363,-60.1094,3.7864,-17.0217,-10.8990,-22.0137,-5.6040,Beta
80785,108368,-59.2813,-1.1523,-19.0875,-11.4339,-19.1204,-3.3286,Beta
80786,108371,-50.2031,-4.8352,-19.5385,-10.5438,-13.1315,-0.5488,Theta
80787,108377,-34.4844,-6.8493,-18.2164,-8.3116,-5.0681,2.2811,Theta
80788,108379,-16.8594,-7.2118,-15.4339,-5.2130,3.1704,4.4107,Theta
80789,108383,-7.1250,-6.7367,-12.2788,-2.3313,8.2771,4.5947,Theta
80790,108387,-10.2656,-6.5589,-9.9901,-0.7027,8.1628,2.6061,Theta
80791,108392,-24.8750,-7.5802,-9.3572,-0.7965,3.1506,-0.6486,Theta
80792,108401,-41.8594,-9.8671,-10.1694,-2.1228,-3.5741,-3.3199,Theta
80793,108401,-54.4063,-12.9238,-11.6684,-3.8021,-8.8353,-4.3591,Delta
80794,108402,-58.5625,-15.9841,-12.9428,-4.9764,-10.6430,-3.6067,Delta
80795,108406,-55.7188,-18.4750,-13.4353,-5.2504,-9.1164,-1.8472,Delta
80796,108410,-49.6250,-20.1888,-13.0616,-4.7111,-5.7389,-0.0767,Delta
80797,108414,-42.3125,-21.1058,-11.9457,-3.6048,-1.8259,1.2559,Delta
80798,108418,-35.8438,-21.3768,-10.3670,-2.2666,1.5333,1.9413,Delta
80799,108422,-30.3750,-21.1504,-8.5546,-0.9243,3.9825,2.1462,Delta
80800,108426,-25.4844,-20.5260,-6.6475,0.3152,5.6276,2.1220,Delta
80801,108430,-21.6563,-19.6321,-4.7915,1.3537,6.4846,1.9209,Delta
80802,108435,-19.0938,-18.6009,-3.1120,2.1247,6.6098,1.5840,Delta
80803,108444,-20.0469,-17.7339,-1.8899,2.4267,5.5222,0.8513,Delta
80804,108444,-24.2188,-17.2765,-1.3016,2.1807,3.2903,-0.1417,Delta
80805,108445,-26.6250,-17.0429,-1.0457,1.7460,1.4167,-0.5896,Delta
80806,108449,-23.9844,-16.5996,-0.6138,1.6034,1.2624,-0.0918,Delta
80807,108453,-14.8750,-15.4430,0.4903,2.1432,3.4628,1.2893,Delta
80808,108457,-4.6094,-13.5549,2.1747,3.1649,6.5180,2.4998,Delta
80809,108461,1.5781,-11.3458,3.9176,4.1218,8.3872,2.6980,Delta
80810,108465,1.9375,-9.3254,5.1811,4.5476,8.0346,1.8518,Delta
80811,108469,-1.6875,-7.8005,5.7286,4.3229,5.8763,0.5721,Delta
80812,108473,-3.2656,-6.5544,5.9071,3.8675,3.9054,-0.0527,Delta
80813,108478,-0.6094,-5.2152,6.1668,3.6170,3.3898,0.2337,Theta
80814,108481,6.7891,-3.4085,6.8845,3.8676,4.7232,1.2302,Theta
80815,108485,17.8594,-0.8866,8.2428,4.6957,7.5157,2.5105,Theta
80816,108494,30.0859,2.3667,10.1535,5.9286,10.7650,3.5574,Beta
80817,108495,38.9531,5.9982,12.1592,7.0949,12.8517,3.7382,Beta
80818,108496,38.4766,9.2043,13.4100,7.4495,11.7607,2.4148,Theta
80819,108500,25.4922,11.0089,13.0176,6.3300,6.3540,-0.4396,Theta
80820,108504,1.3750,10.6512,10.4640,3.5037,-2.8347,-4.1110,Delta
80821,108508,-26.7734,8.0300,6.0014,-0.5484,-13.2233,-7.2132,Beta
80822,108512,-51.1641,3.6904,0.5097,-4.8780,-21.6591,-8.6319,Beta
80823,108516,-68.5547,-1.6137,-5.0636,-8.6425,-26.4148,-8.3138,Beta
80824,108520,-79.7969,-7.2755,-10.0836,-11.4174,-27.5900,-6.9665,Beta
80825,108524,-87.1641,-12.9360,-14.2793,-13.1628,-26.3010,-5.3759,Beta
80826,108530,-91.9609,-18.3799,-17.5732,-14.0011,-23.6205,-3.9351,Beta
80827,108539,-93.6953,-23.3746,-19.8808,-14.0106,-19.9855,-2.5881,Delta
80828,108539,-90.6406,-27.5719,-21.0094,-13.1446,-15.2193,-1.0530,Delta
80829,108539,-84.6172,-30.8092,-20.9892,-11.5538,-9.8935,0.3979,Delta
80830,108543,-77.6250,-33.1043,-20.0316,-9.5174,-4.8185,1.4706,Delta
